ubigeo,periodo,departamento,provincia,distrito,ranking,irsip,nivel,percentil,rezago_conflictos,ejecucion_pct,canon_pc,mineria_pc,monto_canon,canon_12m,pim_canon,devengado_canon,mineria_12m,poblacion,n_rezago_conflictos,n_ejecucion_canon,n_canon_pc,n_mineria_pc,contrib_rezago,contrib_ejecucion,contrib_canon,contrib_mineria,irsip_bruto
240203,2026-02-01,Tumbes,Contralmirante Villar,Canoas de Punta Sal,1753,8.34,Muy bajo,7.3,0,4.060421426349173,0.0015831833103886524,0,0,14.950000000000045,11175903,448488.76,0,9443,0,0.6435748281332628,1.337820129498781e-4,0,0,-0.1074769962982549,1.484980343743647e-5,0,-0.10746214649481746
200503,2026-02-01,Piura,Paita,Arenal,1754,8.32,Muy bajo,7.3,0,8.457435898195916,32.94316279069767,0,120.36,42496.67999999999,2698988,118403.61,0,1290,0,0.8424114225277631,0.29807852736430823,0,0,-0.14068270756213644,0.033086716537438214,0,-0.10759599102469822
080506,2026-02-01,Cusco,Canas,Pampamarca,1755,8.31,Muy bajo,7.2,0,12.922221088366697,161.80068743286796,0,21981.17,301272.8800000001,1832489,121716.48,0,1862,0,0.9307244843997885,0.43066878316351437,0,0,-0.1554309888947647,0.047804234931150096,0,-0.1076267539636146
200608,2026-02-01,Piura,Sullana,Salitral,1756,8.28,Muy bajo,7.2,0,7.970026095491944,24.667555201177628,0,330.73999999999995,201089.91000000003,1002472,79897.28,0,8152,0,0.8281332628239026,0.2744449612969677,0,0,-0.13829825489159175,0.030463390703963415,0,-0.10783486418762833
200202,2026-02-01,Piura,Ayabaca,Frias,1757,8.23,Muy bajo,7.1,0,8.478565224732678,31.258378819911595,0,1076.43,650549.3800000001,4530605,382480.3,0,20812,0,0.8434690639873083,0.29377316231181627,0,0,-0.1408593336858805,0.032608821016611604,0,-0.10825051266926888
150708,2026-02-01,Lima,Huarochirí,Huanza,1758,8.2,Muy bajo,7.1,0,27.78983281415452,450.6759516616314,0,18332.88,298347.48,1980371,550341.79,0,662,0,0.9931253305129562,0.5169660104312078,0,0,-0.1658519301956637,0.05738322715786407,0,-0.10846870303779962
090305,2026-02-01,Huancavelica,Angaraes,Chincho,1759,8.15,Muy bajo,7,0,11.700948392659194,98.35144217687079,0,7029.78,72288.31000000003,487140,57000,0,735,0,0.9101004759386568,0.3889033741457411,0,0,-0.1519867794817557,0.04316827453017726,0,-0.10881850495157844
160202,2026-02-01,Loreto,Alto Amazonas,Balsapuerto,1760,8.06,Muy bajo,7,0,4.2789589326087185,0.006237761459724076,0,0.45,112.13,3014752,129000,0,17976,0,0.6557377049180327,5.258814334001338e-4,0,0,-0.10950819672131147,5.837283910741485e-5,0,-0.10944982388220406
010114,2026-02-01,Amazonas,Chachapoyas,Molinopampa,1761,7.99,Muy bajo,6.9,0,4.338541843202386,0.0014246196403872751,0,0.19,3.09,29503,1280,0,2169,0,0.6583818085668959,1.2039261266786788e-4,0,0,-0.10994976203067162,1.3363580006133334e-5,0,-0.1099363984506655
110401,2026-02-01,Ica,Palpa,Palpa,1762,7.95,Muy bajo,6.8,0,24.94608857707905,336.7222423918844,0,171681.06,3153403.799999997,3823698,223807,0,9365,0,0.9873083024854574,0.49237837997392175,0,0,-0.1648804865150714,0.05465400017710532,0,-0.11022648633796608
080308,2026-02-01,Cusco,Anta,Pucyura,1763,7.94,Muy bajo,6.8,0,23.26294730596565,307.1790971316818,0,253996,942425.4699999997,4115779,571333.54,0,3068,0,0.9825489159175039,0.48463672597347024,0,0,-0.16408566895822316,0.053794676583055194,0,-0.11029099237516796
160404,2026-02-01,Loreto,Mariscal Ramón Castilla,San Pablo,1764,7.86,Muy bajo,6.7,0,4.443862901891851,0.0044298279754028174,0,0.23,56.91,2025265,90000,0,12847,0,0.6641988365943945,3.7379784042741005e-4,0,0,-0.11092120571126389,4.149156028744252e-5,0,-0.11087971415097644
051008,2026-02-01,Ayacucho,Víctor Fajardo,Huamanquiquia,1765,7.81,Muy bajo,6.7,0,14.632258719754573,137.626839134525,0,19223.63,146297.33000000007,4391408,239684.37,0,1063,0,0.9434161819143311,0.41707511550413867,0,0,-0.15755050237969329,0.0462953378209594,0,-0.11125516455873388
200706,2026-02-01,Piura,Talara,Mancora,1766,7.79,Muy bajo,6.6,0,7.790669405485976,14.87092507544941,0,474.31,226662.6399999999,8684034,389349.93,0,15242,0,0.822316234796404,0.2337894553093087,0,0,-0.1373268112109995,0.025950629539333265,0,-0.11137618167166623
060405,2026-02-01,Cajamarca,Chota,Chimban,1767,7.75,Muy bajo,6.6,0,21.803679916542265,242.47002276607859,0,71955.14,426019.8300000001,1249974,164051.35,0,1757,0,0.9772607086197779,0.46470494013651287,0,0,-0.1632025383395029,0.05158224835515293,0,-0.11162028998434997
160210,2026-02-01,Loreto,Alto Amazonas,Santa Cruz,1768,7.69,Muy bajo,6.5,0,4.554864099569662,0.005681346552916763,0,0.1,24.64,937635,36548,0,4337,0,0.671602326811211,4.7910486818059995e-4,0,0,-0.11215758857747224,5.3180640368046596e-5,0,-0.11210440793710419
211302,2026-02-01,Puno,Yunguyo,Anapia,1769,7.68,Muy bajo,6.5,0,16.487530594318624,158.79928525845557,0,93.28,248838.47999999986,351781,8000,0,1567,0,0.9566367001586462,0.42909511748061036,0,0,-0.15975832892649391,0.04762955804034775,0,-0.11212877088614617
240304,2026-02-01,Tumbes,Zarumilla,Papayal,1770,7.64,Muy bajo,6.4,0,4.60404322791719,0.0071281655739812225,0,4.06,55.44999999999993,5695301,225667,0,7779,0,0.6737176097303015,6.006819415229716e-4,0,0,-0.11251084082496035,6.667569550904986e-5,0,-0.1124441651294513
140120,2026-02-01,Lambayeque,Chiclayo,Tuman,1771,7.62,Muy bajo,6.4,0,4.732592744781739,0.168107931530119,0,0,5146.120000000003,491591,23265,0,30612,0,0.6827075621364358,0.013140744633371842,0,0,-0.11401216287678478,0.0014586226543042745,0,-0.11255354022248051
130602,2026-02-01,La Libertad,Otuzco,Agallpampa,1772,7.59,Muy bajo,6.3,0,16.039000918920348,140.13179380103927,0,86780.98000000001,1510060.209999999,2124232,340705.59,0,10776,0,0.9534637757800106,0.4185896112458558,0,0,-0.15922845055526177,0.04646344684828999,0,-0.11276500370697179
220303,2026-02-01,San Martín,El Dorado,San Martín,1773,7.59,Muy bajo,6.3,0,5.510812524451279,1.575087466556905,0,906.6899999999999,22960.050000000003,741270,40850,0,14577,0,0.7287149656266526,0.07999221650775253,0,0,-0.12169539925965099,0.00887913603236053,0,-0.11281626322729046
130302,2026-02-01,La Libertad,Bolívar,Bambamarca,1774,7.57,Muy bajo,6.2,0,22.272921695626437,218.74527461486943,0,38288.83,653173.3900000001,1278843,284835.7,0,2986,0,0.9793759915388683,0.4560345432308204,0,0,-0.16355579058699102,0.05061983429862106,0,-0.11293595628836996
050107,2026-02-01,Ayacucho,Huamanga,Pacaycasa,1775,7.4,Muy bajo,6.2,0,12.903836567598606,79.59453283502405,0,25362.09,298161.1200000001,6455562,824815.1699999999,0,3746,0,0.9301956636700158,0.3712088220049298,0,0,-0.15534267583289266,0.041204179242547205,0,-0.11413849659034545
210109,2026-02-01,Puno,Puno,Mañazo,1776,7.35,Muy bajo,6.1,0,20.11727972947586,162.86349114949877,0,52907.079999999994,763666.9099999997,1197675,196741.63,0,4689,0,0.9725013220518244,0.43121907511387636,0,0,-0.16240772078265467,0.047865317337640274,0,-0.1145424034450144
130601,2026-02-01,La Libertad,Otuzco,Otuzco,1777,7.32,Muy bajo,6.1,0,18.46776618494235,147.18273886267883,0,238452.37,4086823.110000003,7760732,1433233.84,0,27767,0,0.967741935483871,0.42271251468769083,0,0,-0.16161290322580646,0.04692108913033368,0,-0.11469181409547277
150407,2026-02-01,Lima,Canta,Santa Rosa de Quives,1778,7.31,Muy bajo,6,0,14.48136652411312,93.48148850272074,0,41154.119999999995,532564.04,2311646,231948.59,0,5697,0,0.9428873611845584,0.3846529844460525,0,0,-0.15746218931782127,0.042696481273511826,0,-0.11476570804430944
200207,2026-02-01,Piura,Ayabaca,Paimas,1779,7.29,Muy bajo,5.9,0,9.675770226372473,27.13299723247233,0,500.36,294121.69000000006,2612641,124439.85,0,10840,0,0.8757271285034374,0.28220122235005274,0,0,-0.14624643046007405,0.03132433568085585,0,-0.11492209477921819
120208,2026-02-01,Junín,Concepción,Manzanares,1780,7.28,Muy bajo,5.9,0,10.863804334542984,40.849791245791245,0,2249.33,60661.94,4517016,490719.78,0,1485,0,0.8984664198836594,0.3157871768646437,0,0,-0.15004389212057112,0.03505237663197545,0,-0.11499151548859568
050510,2026-02-01,Ayacucho,La Mar,Anchihuay,1781,7.24,Muy bajo,5.8,0,24.523831590081546,189.20156306892062,0,62173.22,727480.0099999998,4382901,632913.25,0,3845,0,0.985193019566367,0.44382410785394866,0,0,-0.16452723426758328,0.049264475971788305,0,-0.11526275829579498
130301,2026-02-01,La Libertad,Bolívar,Bolívar,1782,7.16,Muy bajo,5.8,0,22.73801463658808,166.1611039844509,0,49804.49,854898.8799999999,1652161,374468.61,0,5145,0,0.9814912744579588,0.43290405160067486,0,0,-0.16390904283447913,0.04805234972767491,0,-0.11585669310680421
160801,2026-02-01,Loreto,Putumayo,Putumayo,1783,7.15,Muy bajo,5.7,0,4.94098532136804,0.0034349458802739124,0,0.06,15.55,556387,15000,0,4527,0,0.6943416181914331,2.8999142482668476e-4,0,0,-0.11595505023796934,3.218904815576201e-5,0,-0.11592286118981358
090205,2026-02-01,Huancavelica,Acobamba,Marcas,1784,7.14,Muy bajo,5.7,0,11.684283525832772,43.47072489082969,0,3716.73,49773.979999999996,5347548,624822.6699999999,0,1145,0,0.9079851930195664,0.32092424807337794,0,0,-0.1516335272342676,0.03562259153614495,0,-0.11601093569812265
120408,2026-02-01,Junín,Jauja,Huamali,1785,7.12,Muy bajo,5.6,0,15.471983365553399,89.58470108695651,0,5173.85,131868.68,472273,73070,0,1472,0,0.9487043892120571,0.3810910665638875,0,0,-0.15843363299841354,0.04230110838859152,0,-0.11613252460982201
050901,2026-02-01,Ayacucho,Sucre,Querobamba,1786,7.1,Muy bajo,5.6,0,12.374702250741334,54.70322807017545,0,11946.359999999999,140313.78000000003,617130,76368,0,2565,0,0.9222633527234267,0.3399697295343419,0,0,-0.15401797990481228,0.037736639978311955,0,-0.11628133992650033
250103,2026-02-01,Ucayali,Coronel Portillo,Iparia,1787,7.05,Muy bajo,5.5,0,5.082007090514459,0.004793179906720697,0,0.58,62.68999999999999,2400390,47325.490000000005,0,13079,0,0.698572184029614,4.043850184859946e-4,0,0,-0.11666155473294554,4.48867370519454e-5,0,-0.1166166679958936
050511,2026-02-01,Ayacucho,La Mar,Oronccoy,1788,6.98,Muy bajo,5.5,0,17.371200646240737,99.33302547770697,0,8029.76,93571.70999999996,7194842,1238564.94,0,942,0,0.9603384452670545,0.38973480560086327,0,0,-0.1603765203595981,0.043260563421695826,0,-0.11711595693790228
130606,2026-02-01,La Libertad,Otuzco,La Cuesta,1789,6.92,Muy bajo,5.4,0,24.589761265223007,149.02049535603715,0,5597.74,96267.23999999999,126207,31034,0,646,0,0.9857218402961396,0.4237548829773743,0,0,-0.16461554732945533,0.04703679201048855,0,-0.11757875531896678
210108,2026-02-01,Puno,Puno,Huata,1790,6.89,Muy bajo,5.4,0,28.40888519317254,170.05105434782607,0,22145.62,312893.93999999994,1331271,378199.25,0,1840,0,0.9941829719725013,0.43484947471371677,0,0,-0.16602855631940772,0.04826829169322256,0,-0.11776026462618516
160103,2026-02-01,Loreto,Maynas,Fernando Lores,1791,6.83,Muy bajo,5.3,0,5.196618426394268,9.054988475470337e-6,0,0,0.11000000000001364,2187384,113670,0,12148,0,0.7080909571655208,7.657658880433971e-7,0,0,-0.11825118984664199,8.500001357281707e-8,0,-0.11825110484662842
131102,2026-02-01,La Libertad,Gran Chimú,Lucma,1792,6.82,Muy bajo,5.3,0,24.17355017871054,132.51630732449473,0,35286.34,609707.5300000003,1209218,11069,0,4601,0,0.9836065573770492,0.4138985352731345,0,0,-0.1642622950819672,0.04594273741531793,0,-0.11831955766664928
200607,2026-02-01,Piura,Sullana,Querecotillo,1793,6.82,Muy bajo,5.2,0,10.397952654064396,23.248801270448418,0,1028.13,680748.1500000001,4124071,343688.95,0,29281,0,0.8873611845584347,0.269636332364678,0,0,-0.1481893178212586,0.02992963289247926,0,-0.11825968492877935
050512,2026-02-01,Ayacucho,La Mar,Unión Progreso,1794,6.76,Muy bajo,5.2,0,22.11748396935443,116.1689492753624,0,19121.59,224438.41000000015,1866893,402909.76,0,1932,0,0.9788471708090957,0.40285328404333215,0,0,-0.16346747752511898,0.04471671452880987,0,-0.1187507629963091
140102,2026-02-01,Lambayeque,Chiclayo,Chongoyape,1795,6.76,Muy bajo,5.1,0,5.355536196283972,0.13075564520096436,0,0.24,2657.8700000000026,280084,15000,0,20327,0,0.7176097303014278,0.01039232976288284,0,0,-0.11984082496033846,0.0011535486036799954,0,-0.11868727635665846
250203,2026-02-01,Ucayali,Atalaya,Tahuania,1796,6.71,Muy bajo,5.1,0,5.277547803771953,0.002264197530864197,0,0.12,27.509999999999994,11247648,593600,0,12150,0,0.713379164463247,1.9126398145544304e-4,0,0,-0.11913432046536225,2.123030194155418e-5,0,-0.1191130901634207
200108,2026-02-01,Piura,Piura,El Tallan,1797,6.69,Muy bajo,5,0,14.973020463577095,60.66984509769407,0,748.06,344665.39,848532,56079.21,0,5681,0,0.9455314648334214,0.34857519326779673,0,0,-0.1579037546271814,0.038691846452725435,0,-0.11921190817445596
130704,2026-02-01,La Libertad,Pacasmayo,Pacasmayo,1798,6.67,Muy bajo,4.9,0,12.733312212200074,43.130795369463826,0,107615.27,1497760.000000001,3743486,476669.76,0,34726,0,0.9275515600211528,0.3202753299311369,0,0,-0.15490111052353253,0.035550561622356196,0,-0.11935054890117633
240302,2026-02-01,Tumbes,Zarumilla,Aguas Verdes,1799,6.64,Muy bajo,4.9,0,5.349168259318147,0.00985318731767969,0,15.48,206.03999999999996,14856253,393195.51,0,20911,0,0.7165520888418826,8.29193635272082e-4,0,0,-0.1196641988365944,9.20404935152011e-5,0,-0.1195721583430792
051001,2026-02-01,Ayacucho,Víctor Fajardo,Huancapi,1800,6.62,Muy bajo,4.8,0,33.61891615188612,147.61518835616442,0,34144.48,258621.81000000006,2575693,496997.31,0,1752,0,0.9978847170809095,0.42295895679445816,0,0,-0.1666467477525119,0.046948444204184855,0,-0.11969830354832704
130201,2026-02-01,La Libertad,Ascope,Ascope,1801,6.58,Muy bajo,4.8,0,16.804323025973776,70.25401608187137,0,28114.1,480537.4700000002,9971904,1675710.96,0,6840,0,0.958223162347964,0.36079167037766824,0,0,-0.16002326811211,0.040047875411921174,0,-0.11997539270018884
240201,2026-02-01,Tumbes,Contralmirante Villar,Zorritos,1802,6.57,Muy bajo,4.7,0,5.388972917852595,7.432696059305543e-4,0,0.17,11.430000000000064,20797723,434024.99,0,15378,0,0.7191961924907456,6.283405754977112e-5,0,0,-0.12010576414595453,6.974580388024594e-6,0,-0.12009878956556651
150139,2026-02-01,Lima,Lima,Santa Rosa,1803,6.5,Muy bajo,4.7,0,7.000107580600712,2.5136161299289213,0,4048.02,126600.79000000004,678561,17500,0,50366,0,0.7927022739291381,0.10627300114099093,0,0,-0.13238127974616606,0.011796303126649994,0,-0.12058497661951607
140108,2026-02-01,Lambayeque,Chiclayo,Monsefu,1804,6.44,Muy bajo,4.6,0,5.585712035061085,0.13032879424275695,0,0,4871.560000000012,488747,27300,0,37379,0,0.7313590692755156,0.010360399715656181,0,0,-0.12213696456901112,0.001150004368437836,0,-0.12098696020057328
130403,2026-02-01,La Libertad,Chepén,Pueblo Nuevo,1805,6.43,Muy bajo,4.6,0,21.617449841552485,85.31785290720065,0,64611.60999999999,1107852.3200000003,2008236,156137.57,0,12985,0,0.9756742464304601,0.3770107166900678,0,0,-0.16293759915388684,0.041848189552597524,0,-0.1210894096012893
200504,2026-02-01,Piura,Paita,Colan,1806,6.39,Muy bajo,4.5,0,13.565430955123677,39.94250316473114,0,9076.51,725715.3400000001,16769043,1848728.23,0,18169,0,0.9354838709677419,0.31393359082670774,0,0,-0.1562258064516129,0.03484662858176456,0,-0.12137917786984835
050403,2026-02-01,Ayacucho,Huanta,Huamanguilla,1807,6.38,Muy bajo,4.5,0,15.821410957309167,52.80388112845795,0,17445.54,192786.96999999997,764403,66319.34,0,3651,0,0.9513484928609202,0.337035827426181,0,0,-0.15887519830777366,0.03741097684430609,0,-0.12146422146346758
170102,2026-02-01,Madre de Dios,Tambopata,Inambari,1808,6.31,Muy bajo,4.4,0,16.0361525149243,17.008991553358047,3.3341778953484873,886.8,330246.57999999984,1241767,194789.92,64736.39801608623,19416,0,0.952934955050238,0.24447745601089635,0.09046907232204353,0,-0.15914013749338976,0.027136997617209495,0.010042067027746833,-0.12196107284843342
120126,2026-02-01,Junín,Huancayo,Pucara,1809,6.23,Muy bajo,4.4,0,27.447917430420866,98.50226992464032,0,16166.949999999999,431341.43999999994,1295683,355638,0,4379,0,0.9920676890534109,0.38903166263858246,0,0,-0.16567530407191963,0.043182514552882655,0,-0.12249278951903697
150803,2026-02-01,Lima,Huaura,Caleta de Carquin,1810,6.23,Muy bajo,4.3,0,16.128433996265017,50.05618594574229,0,40085.549999999996,531396.4700000002,4278470,690050.21,0,10616,0,0.9545214172395557,0.33260282544347325,0,0,-0.15940507667900583,0.03691891362422553,0,-0.1224861630547803
200110,2026-02-01,Piura,Piura,La Unión,1811,6.11,Muy bajo,4.3,0,16.078735767202275,44.94832159972857,0,3097.72,2119672.95,4082033,186763.18,0,47158,0,0.9539925965097832,0.32368848161445607,0,0,-0.1593167636171338,0.03592942145920462,0,-0.12338734215792917
131203,2026-02-01,La Libertad,Virú,Guadalupito,1812,6.07,Muy bajo,4.2,0,27.665023653910986,87.85860007291286,0,802.42,722988.4199999999,1936889,522933.32999999996,0,8229,0,0.9925965097831835,0.37946404829566027,0,0,-0.16576361713379165,0.04212050936081829,0,-0.12364310777297335
130608,2026-02-01,La Libertad,Otuzco,Mache,1813,6.05,Muy bajo,4.2,0,21.73021412928239,64.47161572052401,0,10166.66,177168,516884,79820,0,2748,0,0.9762030671602326,0.3536342351813455,0,0,-0.16302591221575885,0.03925340010512935,0,-0.1237725121106295
050906,2026-02-01,Ayacucho,Sucre,Morcolla,1814,6.04,Muy bajo,4.1,0,27.37783836825438,84.18096581196579,0,8389.44,98491.72999999998,4879388,896580.64,0,1170,0,0.9915388683236382,0.37588946620995484,0,0,-0.1655869910100476,0.04172373074930499,0,-0.1238632602607426
120905,2026-02-01,Junín,Chupaca,Huamancaca Chico,1815,6.02,Muy bajo,4,0,26.309964815506664,79.08030183727037,0,39369.28,1084665.4200000004,10765538,1800501.73,0,13716,0,0.9888947646747752,0.3706675046516908,0,0,-0.16514542570068746,0.04114409301633768,0,-0.12400133268434979
240303,2026-02-01,Tumbes,Zarumilla,Matapalo,1816,6.01,Muy bajo,4,0,5.747383772833008,0.002781677133357961,0,0.45,15.060000000000002,3926169,220536,0,5414,0,0.742993125330513,2.349164701205709e-4,0,0,-0.12407985193019568,2.607572818338337e-5,0,-0.12405377620201229
220502,2026-02-01,San Martín,Lamas,Alonso de Alvarado,1817,5.99,Muy bajo,3.9,0,7.162568531455708,1.649047247998867,0,952.3499999999999,23279.600000000006,436296,5000,0,14117,0,0.7985193019566367,0.08238691226952412,0,0,-0.13335272342675833,0.009144947261917178,0,-0.12420777616484115
050106,2026-02-01,Ayacucho,Huamanga,Ocros,1818,5.96,Muy bajo,3.9,0,30.440939991830202,85.26802125038493,0,46667.8,553730.5299999998,3613308,372021.71,0,6494,0,0.9957694341618192,0.3769618806806644,0,0,-0.16629349550502381,0.04184276875555375,0,-0.12445072674947007
240202,2026-02-01,Tumbes,Contralmirante Villar,Casitas,1819,5.91,Muy bajo,3.8,0,5.85631415057953,0.0063146997929606615,0,0.05,18.299999999999997,6463601,295148.78,0,2898,0,0.7477525118984664,5.323474325060615e-4,0,0,-0.12487466948704389,5.909056500817283e-5,0,-0.12481557892203571
050113,2026-02-01,Ayacucho,Huamanga,Tambillo,1820,5.89,Muy bajo,3.8,0,22.007489074607896,59.03158435893441,0,32325.1,378923.74,5773477,1270597.3199999998,0,6419,0,0.9783183500793231,0.346298242424294,0,0,-0.16337916446324696,0.03843910490909664,0,-0.12494005955415033
160503,2026-02-01,Loreto,Requena,Capelo,1821,5.63,Muy bajo,3.7,0,6.113627361858489,0.0038337801608579096,0,0.03,7.150000000000001,7177875,362828.53,0,1865,0,0.7593865679534638,3.2359821570213435e-4,0,0,-0.12681755684822846,3.5919401942936914e-5,0,-0.1267816374462855
200305,2026-02-01,Piura,Huancabamba,Lalaquiz,1822,5.6,Muy bajo,3.7,0,13.988920063018812,23.242700078719494,0,170.26,88577.93,1723295,241070.36000000002,0,3811,0,0.9397144368059228,0.269615051507313,0,0,-0.15693231094658913,0.029927270717311747,0,-0.1270050402292774
250303,2026-02-01,Ucayali,Padre Abad,Curimana,1823,5.6,Muy bajo,3.6,0,6.136824039949616,0.001491583036581418,0,0,18.43,3944168,242046.65,0,12356,0,0.7604442094130089,1.2604738036427887e-4,0,0,-0.1269941829719725,1.3991259220434955e-5,0,-0.12698019171275207
100701,2026-02-01,Huánuco,Marañón,Huacrachuco,1824,5.52,Muy bajo,3.6,0,8.937400472242052,4.473231870484347,0,10328.92,66865.87000000002,1456880,62385,0,14948,0,0.8593336858804865,0.14375587598134165,0,0,-0.14350872554204125,0.015956902233928923,0,-0.12755182330811232
100403,2026-02-01,Huánuco,Huacaybamba,Cochabamba,1825,5.5,Muy bajo,3.5,0,9.198447999999999,5.3877854330708645,0,850.17,5473.989999999998,125000,11498.06,0,1016,0,0.8688524590163934,0.15682330590236251,0,0,-0.1450983606557377,0.017407386955162238,0,-0.12769097370057547
051106,2026-02-01,Ayacucho,Vilcas Huamán,Independencia,1826,5.47,Muy bajo,3.5,0,26.84494323168612,53.71632218844986,0,4487.98,53018.01000000001,3207335,535024.58,0,987,0,0.9910100475938657,0.3384579745665147,0,0,-0.16549867794817558,0.037568835176883135,0,-0.12792984277129243
200210,2026-02-01,Piura,Ayabaca,Suyo,1827,5.47,Muy bajo,3.4,0,18.06755684992353,33.38070587266287,0,844.88,405275.1499999999,9827190,1775533.1400000001,0,12141,0,0.965097831835008,0.299161691784019,0,0,-0.16117133791644633,0.03320694778802611,0,-0.12796439012842023
